<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
Магнит ао;D;20170215;000000;10002;10053;9910;10000;132531;0
Магнит ао;D;20170216;000000;9953;10054;9860;9930;155497;0
Магнит ао;D;20170217;000000;9930;10039;9700;9700;169654;0
Магнит ао;D;20170220;000000;9747;9755;9577;9577;140392;0
Магнит ао;D;20170221;000000;9577;9637;9510;9540;92674;0
Магнит ао;D;20170222;000000;9530;9550;9118;9194;162893;0
Магнит ао;D;20170224;000000;9181;9188;8732;8825;250799;0
Магнит ао;D;20170227;000000;8827;9220;8811;9190;179430;0
Магнит ао;D;20170228;000000;9151;9649;8993;9133;172263;0
Магнит ао;D;20170301;000000;9053;9293;9027;9150;65407;0
Магнит ао;D;20170302;000000;9214;9381;9130;9250;106834;0
Магнит ао;D;20170303;000000;9211;9310;9152;9175;63469;0
Магнит ао;D;20170306;000000;9150;9300;9150;9250;61228;0
Магнит ао;D;20170307;000000;9251;9271;9128;9233;80690;0
Магнит ао;D;20170309;000000;9230;9280;9044;9061;245125;0
Магнит ао;D;20170310;000000;9100;9250;9100;9155;97717;0
Магнит ао;D;20170313;000000;9155;9270;9101;9235;106811;0
Магнит ао;D;20170314;000000;9250;9379;9171;9270;96098;0
Магнит ао;D;20170315;000000;9286;9436;9223;9346;100843;0
Магнит ао;D;20170316;000000;9437;9731;9388;9700;207103;0
Магнит ао;D;20170317;000000;9664;9755;9606;9700;99178;0
Магнит ао;D;20170320;000000;9745;9840;9587;9780;123526;0
Магнит ао;D;20170321;000000;9777;9909;9661;9730;144597;0
Магнит ао;D;20170322;000000;9681;9780;9275;9440;184937;0
Магнит ао;D;20170323;000000;9432;9481;9180;9370;149325;0
Магнит ао;D;20170324;000000;9303;9408;9231;9350;59625;0
Магнит ао;D;20170327;000000;9311;9370;9201;9351;73858;0
Магнит ао;D;20170328;000000;9374;9680;9374;9600;114095;0
Магнит ао;D;20170329;000000;9649;9649;9301;9327;80091;0
Магнит ао;D;20170330;000000;9320;9638;9240;9580;123514;0
Магнит ао;D;20170331;000000;9574;9574;9261;9261;80242;0
Магнит ао;D;20170403;000000;9315;9366;9200;9313;52506;0
Магнит ао;D;20170404;000000;9310;9377;9227;9261;83819;0
Магнит ао;D;20170405;000000;9280;9470;9235;9470;101256;0
Магнит ао;D;20170406;000000;9403;9600;9403;9550;70145;0
Магнит ао;D;20170407;000000;9494;9590;9400;9430;142006;0
Магнит ао;D;20170410;000000;9399;9500;9290;9360;136415;0
Магнит ао;D;20170411;000000;9333;9460;9250;9265;113597;0
Магнит ао;D;20170412;000000;9290;9318;9033;9100;146888;0
Магнит ао;D;20170413;000000;9127;9222;9060;9160;131578;0
Магнит ао;D;20170414;000000;9197;9197;8941;8985;22394;0
Магнит ао;D;20170417;000000;8980;9137;8853;9135;23379;0
Магнит ао;D;20170418;000000;9129;9218;8987;9113;52917;0
Магнит ао;D;20170419;000000;9150;9189;8880;9000;100540;0
Магнит ао;D;20170420;000000;8951;9148;8901;9110;128099;0
Магнит ао;D;20170421;000000;9000;9182;8950;9070;191989;0
Магнит ао;D;20170424;000000;9197;9197;8919;9008;130770;0
Магнит ао;D;20170425;000000;9011;9035;8809;8825;112571;0
Магнит ао;D;20170426;000000;8835;8847;8615;8823;194666;0
Магнит ао;D;20170427;000000;8781;8917;8750;8825;70183;0
Магнит ао;D;20170428;000000;8850;8950;8610;8776;136581;0
Магнит ао;D;20170502;000000;8810;8939;8734;8821;149342;0
Магнит ао;D;20170503;000000;8798;8880;8670;8685;116671;0
Магнит ао;D;20170504;000000;8676;8873;8676;8841;96367;0
Магнит ао;D;20170505;000000;8754;8931;8754;8900;77128;0
Магнит ао;D;20170510;000000;8923;9154;8806;9140;101633;0
Магнит ао;D;20170511;000000;9130;9180;8810;9010;56211;0
Магнит ао;D;20170512;000000;9037;9090;8900;8985;44154;0
Магнит ао;D;20170515;000000;8968;9180;8951;9180;89251;0
Магнит ао;D;20170516;000000;9150;9295;9095;9238;58027;0
Магнит ао;D;20170517;000000;9233;9566;9216;9440;142661;0
Магнит ао;D;20170518;000000;9408;9543;9155;9255;167481;0
Магнит ао;D;20170519;000000;9250;9324;9060;9190;137692;0
Магнит ао;D;20170522;000000;9192;9448;9122;9413;63043;0
Магнит ао;D;20170523;000000;9400;9460;9246;9280;112626;0
Магнит ао;D;20170524;000000;9288;9354;9205;9205;73195;0
Магнит ао;D;20170525;000000;9278;9385;9248;9359;68095;0
Магнит ао;D;20170526;000000;9351;9554;9301;9450;91254;0
Магнит ао;D;20170529;000000;9460;9508;9280;9300;36032;0
Магнит ао;D;20170530;000000;9297;9339;9219;9240;47510;0
Магнит ао;D;20170531;000000;9240;9320;9032;9197;112265;0
Магнит ао;D;20170601;000000;9193;9197;9062;9070;72326;0
Магнит ао;D;20170602;000000;9050;9050;8865;8875;59976;0
Магнит ао;D;20170605;000000;8875;8990;8840;8989;67316;0
Магнит ао;D;20170606;000000;8989;9160;8957;9053;80348;0
Магнит ао;D;20170607;000000;9052;9219;9008;9204;108282;0
Магнит ао;D;20170608;000000;9212;9298;9201;9270;77966;0
Магнит ао;D;20170609;000000;9250;9496;9226;9435;176410;0
Магнит ао;D;20170613;000000;9402;9596;9317;9589;177054;0
Магнит ао;D;20170614;000000;9585;9600;9465;9588;113910;0
Магнит ао;D;20170615;000000;9540;9553;9155;9449;355009;0
Магнит ао;D;20170616;000000;9437;9519;9285;9412;73124;0
Магнит ао;D;20170619;000000;9400;9588;9323;9539;52430;0
Магнит ао;D;20170620;000000;9584;9744;9561;9613;97169;0
Магнит ао;D;20170621;000000;9620;9691;9484;9499;155863;0
Магнит ао;D;20170622;000000;9449;9449;9280;9330;63461;0
Магнит ао;D;20170623;000000;9300;9341;9190;9280;89295;0
Магнит ао;D;20170626;000000;9344;9374;9236;9301;44551;0
Магнит ао;D;20170627;000000;9300;9646;9289;9504;117894;0
Магнит ао;D;20170628;000000;9500;9616;9457;9471;143370;0
Магнит ао;D;20170629;000000;9489;9500;9102;9103;151356;0
Магнит ао;D;20170630;000000;9103;9205;8976;9180;157064;0
Магнит ао;D;20170703;000000;9198;9249;9089;9115;58793;0
Магнит ао;D;20170704;000000;9150;9160;9030;9105;86320;0
Магнит ао;D;20170705;000000;9109;9200;9076;9165;96438;0
Магнит ао;D;20170706;000000;9175;9291;9172;9200;64295;0
Магнит ао;D;20170707;000000;9187;9323;9115;9313;49297;0
Магнит ао;D;20170710;000000;9272;9380;9157;9360;72693;0
Магнит ао;D;20170711;000000;9360;9471;9300;9370;97184;0
Магнит ао;D;20170712;000000;9380;9487;9326;9340;56735;0
Магнит ао;D;20170713;000000;9398;9548;9352;9545;80127;0
Магнит ао;D;20170714;000000;9532;9738;9528;9720;80555;0
Магнит ао;D;20170717;000000;9720;9777;9580;9618;49864;0
Магнит ао;D;20170718;000000;9610;9700;9590;9600;51810;0
Магнит ао;D;20170719;000000;9597;9630;9503;9530;56157;0
Магнит ао;D;20170720;000000;9524;9564;9436;9504;62940;0
Магнит ао;D;20170721;000000;9466;9610;9341;9405;91537;0
Магнит ао;D;20170724;000000;9426;9624;9425;9598;76962;0
Магнит ао;D;20170725;000000;9564;9603;9426;9540;61404;0
Магнит ао;D;20170726;000000;9525;9796;9525;9750;100033;0
Магнит ао;D;20170727;000000;9729;9797;9604;9797;84139;0
Магнит ао;D;20170728;000000;9787;9930;9680;9680;179766;0
Магнит ао;D;20170731;000000;9650;9699;9453;9525;140989;0
Магнит ао;D;20170801;000000;9503;9528;9321;9372;165775;0
Магнит ао;D;20170802;000000;9372;9477;9335;9470;88681;0
Магнит ао;D;20170803;000000;9460;9609;9405;9428;83543;0
Магнит ао;D;20170804;000000;9419;9433;9293;9321;69770;0
Магнит ао;D;20170807;000000;9339;9450;9278;9401;48967;0
Магнит ао;D;20170808;000000;9451;9567;9385;9497;110340;0
Магнит ао;D;20170809;000000;9500;9500;9385;9407;27360;0
Магнит ао;D;20170810;000000;9410;9500;9315;9333;34343;0
Магнит ао;D;20170811;000000;9350;9409;9203;9358;89487;0
Магнит ао;D;20170814;000000;9364;9430;9307;9370;43495;0
Магнит ао;D;20170815;000000;9357;9413;9302;9360;38277;0
Магнит ао;D;20170816;000000;9394;9527;9367;9470;119226;0
Магнит ао;D;20170817;000000;9470;9480;9365;9447;80516;0
Магнит ао;D;20170818;000000;9350;9453;9302;9335;82621;0
Магнит ао;D;20170821;000000;9335;9570;9331;9492;94938;0
Магнит ао;D;20170822;000000;9496;9569;9431;9556;54516;0
Магнит ао;D;20170823;000000;9538;9777;9512;9744;132141;0
Магнит ао;D;20170824;000000;9730;9900;9715;9812;139753;0
Магнит ао;D;20170825;000000;9766;9949;9700;9799;135730;0
Магнит ао;D;20170828;000000;9800;10113;9790;10000;138302;0
Магнит ао;D;20170829;000000;10020;10462;9923;10247;214507;0
Магнит ао;D;20170830;000000;10251;10676;10251;10650;200121;0
Магнит ао;D;20170831;000000;10620;10882;10561;10800;184067;0
Магнит ао;D;20170901;000000;10800;10871;10563;10590;78097;0
Магнит ао;D;20170904;000000;10568;10730;10470;10510;49433;0
Магнит ао;D;20170905;000000;10496;10670;10496;10630;40164;0
Магнит ао;D;20170906;000000;10600;10638;10421;10540;107132;0
Магнит ао;D;20170907;000000;10559;10666;10506;10544;61195;0
Магнит ао;D;20170908;000000;10544;10689;10471;10527;86867;0
Магнит ао;D;20170911;000000;10528;10690;10521;10680;83107;0
Магнит ао;D;20170912;000000;10730;10919;10688;10795;128566;0
Магнит ао;D;20170913;000000;10800;10858;10651;10700;106573;0
Магнит ао;D;20170914;000000;10550;10584;10268;10434;136059;0
Магнит ао;D;20170915;000000;10399;10530;10306;10397;89283;0
Магнит ао;D;20170918;000000;10400;10486;10260;10320;78018;0
Магнит ао;D;20170919;000000;10359;10376;10257;10376;36269;0
Магнит ао;D;20170920;000000;10376;10520;10376;10465;78774;0
Магнит ао;D;20170921;000000;10475;10500;10300;10340;83643;0
Магнит ао;D;20170922;000000;10330;10361;10201;10260;91646;0
Магнит ао;D;20170925;000000;10205;10244;9955;10140;149277;0
Магнит ао;D;20170926;000000;10126;10260;9975;10090;107310;0
Магнит ао;D;20170927;000000;10061;10225;10060;10163;77208;0
Магнит ао;D;20170928;000000;10180;10190;10032;10089;80196;0
Магнит ао;D;20170929;000000;10075;10190;10056;10100;49803;0
Магнит ао;D;20171002;000000;10100;10154;10072;10085;52120;0
Магнит ао;D;20171003;000000;10101;10150;10032;10070;70195;0
Магнит ао;D;20171004;000000;10069;10123;9903;9914;114412;0
Магнит ао;D;20171005;000000;9914;9985;9770;9836;105502;0
Магнит ао;D;20171006;000000;9864;10079;9833;10050;63958;0
Магнит ао;D;20171009;000000;10079;10148;9830;9880;71827;0
Магнит ао;D;20171010;000000;9899;9899;9770;9804;50757;0
Магнит ао;D;20171011;000000;9842;9918;9730;9760;75555;0
Магнит ао;D;20171012;000000;9794;9794;9680;9736;68378;0
Магнит ао;D;20171013;000000;9728;9762;9525;9540;131752;0
Магнит ао;D;20171016;000000;9559;9565;9422;9429;72215;0
Магнит ао;D;20171017;000000;9429;9469;9332;9332;130575;0
Магнит ао;D;20171018;000000;9348;9351;9240;9286;134122;0
Магнит ао;D;20171019;000000;9320;9469;9320;9445;117496;0
Магнит ао;D;20171020;000000;9470;9488;8311;8550;1097264;0
Магнит ао;D;20171023;000000;8560;8625;8112;8221;678812;0
Магнит ао;D;20171024;000000;8215;8285;7860;7913;521342;0
Магнит ао;D;20171025;000000;7900;8299;7880;8299;564579;0
Магнит ао;D;20171026;000000;8315;8382;8080;8347;275431;0
Магнит ао;D;20171027;000000;8388;8396;8050;8065;379852;0
Магнит ао;D;20171030;000000;8060;8189;7961;8022;210491;0
Магнит ао;D;20171031;000000;8013;8069;7672;7693;458570;0
Магнит ао;D;20171101;000000;7703;7721;7533;7610;319877;0
Магнит ао;D;20171102;000000;7600;7633;7225;7370;546756;0
Магнит ао;D;20171103;000000;7375;7571;7265;7390;350467;0
Магнит ао;D;20171107;000000;7370;7486;7237;7380;422163;0
Магнит ао;D;20171108;000000;7400;7536;7333;7398;286399;0
Магнит ао;D;20171109;000000;7416;7466;7343;7399;233893;0
Магнит ао;D;20171110;000000;7430;7430;7131;7175;440797;0
Магнит ао;D;20171113;000000;7170;7249;7077;7146;269953;0
Магнит ао;D;20171114;000000;7166;7174;6945;6949;321062;0
Магнит ао;D;20171115;000000;6452;6452;6165;6170;1695175;0
Магнит ао;D;20171116;000000;6200;6588;6200;6531;873898;0
Магнит ао;D;20171117;000000;6584;6899;6485;6884;983543;0
Магнит ао;D;20171120;000000;6894;7030;6735;6768;514737;0
Магнит ао;D;20171121;000000;6799;6818;6567;6599;371712;0
Магнит ао;D;20171122;000000;6600;6749;6521;6720;332750;0
Магнит ао;D;20171123;000000;6738;6830;6661;6829;300821;0
Магнит ао;D;20171124;000000;6850;6886;6631;6635;303487;0
Магнит ао;D;20171127;000000;6636;6673;6556;6602;226183;0
Магнит ао;D;20171128;000000;6595;6643;6450;6450;275704;0
Магнит ао;D;20171129;000000;6445;6525;6367;6380;282671;0
Магнит ао;D;20171130;000000;6377;6396;6227;6359;295795;0
Магнит ао;D;20171201;000000;6360;6475;6300;6340;247607;0
Магнит ао;D;20171204;000000;6335;6420;6251;6370;184492;0
Магнит ао;D;20171205;000000;6370;6370;6275;6300;103324;0
Магнит ао;D;20171206;000000;6309;6389;6266;6335;126767;0
Магнит ао;D;20171207;000000;6325;6385;6301;6355;104361;0
Магнит ао;D;20171208;000000;6355;6619;6355;6550;316950;0
Магнит ао;D;20171211;000000;6558;6694;6542;6655;354910;0
Магнит ао;D;20171212;000000;6679;6737;6498;6559;245018;0
Магнит ао;D;20171213;000000;6540;6569;6400;6400;275841;0
Магнит ао;D;20171214;000000;6416;6490;6325;6490;225121;0
Магнит ао;D;20171215;000000;6479;6529;6395;6411;135977;0
Магнит ао;D;20171218;000000;6421;6477;6251;6287;239208;0
Магнит ао;D;20171219;000000;6290;6317;6200;6254;188078;0
Магнит ао;D;20171220;000000;6262;6330;6220;6256;166761;0
Магнит ао;D;20171221;000000;6270;6319;6220;6290;193492;0
Магнит ао;D;20171222;000000;6312;6325;6250;6251;97361;0
Магнит ао;D;20171225;000000;6252;6287;6233;6237;49113;0
Магнит ао;D;20171226;000000;6231;6290;6220;6244;81942;0
Магнит ао;D;20171227;000000;6204;6280;6202;6265;201003;0
Магнит ао;D;20171228;000000;6265;6290;6250;6270;119102;0
Магнит ао;D;20171229;000000;6252;6377;6251;6340;155918;0
Магнит ао;D;20180103;000000;6327;6485;6322;6485;140861;0
Магнит ао;D;20180104;000000;6490;6640;6480;6629;171241;0
Магнит ао;D;20180105;000000;6647;6724;6525;6724;226709;0
Магнит ао;D;20180109;000000;6790;6829;6555;6600;267483;0
Магнит ао;D;20180110;000000;6638;6685;6531;6660;209824;0
Магнит ао;D;20180111;000000;6670;6747;6620;6651;135285;0
Магнит ао;D;20180112;000000;6650;6765;6630;6700;214589;0
Магнит ао;D;20180115;000000;6718;6738;6560;6579;212432;0
Магнит ао;D;20180116;000000;6590;6627;6380;6400;290710;0
Магнит ао;D;20180117;000000;6377;6494;6315;6400;218306;0
Магнит ао;D;20180118;000000;6429;6467;6225;6265;344370;0
Магнит ао;D;20180119;000000;6265;6307;6227;6240;329915;0
Магнит ао;D;20180122;000000;6241;6350;6240;6279;288690;0
Магнит ао;D;20180123;000000;6296;6375;6294;6360;238324;0
Магнит ао;D;20180124;000000;6370;6410;6302;6345;161982;0
Магнит ао;D;20180125;000000;6345;6369;6007;6170;370984;0
Магнит ао;D;20180126;000000;6170;6170;5531;5539;1571111;0
Магнит ао;D;20180129;000000;5489;5645;5100;5155;1394796;0
Магнит ао;D;20180130;000000;5170;5450;5051;5419;705632;0
Магнит ао;D;20180131;000000;5361;5500;5250;5330;452970;0
Магнит ао;D;20180201;000000;5338;5368;5174;5219;661834;0
Магнит ао;D;20180202;000000;5210;5255;4921;5032;824570;0
Магнит ао;D;20180205;000000;5011;5019;4811;4950;584039;0
Магнит ао;D;20180206;000000;4800;4949;4727;4785;631864;0
Магнит ао;D;20180207;000000;4830;4990;4720;4725;616077;0
Магнит ао;D;20180208;000000;4706;4890;4668;4825;553463;0
Магнит ао;D;20180209;000000;4771;4925;4740;4808;506206;0
Магнит ао;D;20180212;000000;4890;4890;4827;4881;304253;0
Магнит ао;D;20180213;000000;4884;4937;4821;4860;290926;0
Магнит ао;D;20180214;000000;4875;4882;4770;4820;494376;0
Магнит ао;D;20180215;000000;4847;4909;4828;4850;462757;0
